PathName_Image,"size, micrometer",Group,Sample
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\1 (8112017)\islet 7.lsm,0.3459440920682663,STZ-AFG,1 (8112017)
"C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\1 (8112017)\Islets 1-2, 3 ac ins.lsm",0.3459440920682663,STZ-AFG,1 (8112017)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\1 (8112017)\islets 3-4.lsm,0.3459440920682663,STZ-AFG,1 (8112017)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\1 (8112017)\islets 6 and 8.lsm,0.3459440920682663,STZ-AFG,1 (8112017)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\1 (8112017)\islets 9-10.lsm,0.3459440920682663,STZ-AFG,1 (8112017)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\11\Image5 islet.lsm,0.2460687895240262,STZ-AFG,11
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\11\Image6i slet.lsm,0.2460687895240262,STZ-AFG,11
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\11\Image7i slet.lsm,0.2460687895240262,STZ-AFG,11
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\11\islet 1-2.lsm,0.2015603603086692,STZ-AFG,11
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\11\islet 2.lsm,0.1919347781913631,STZ-AFG,11
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\11\islets 2 and 3.lsm,0.1341812854875242,STZ-AFG,11
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\11\islets 4 and 5.lsm,0.2159987334846295,STZ-AFG,11
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\13\1 islet.lsm,0.2689394351298148,STZ-AFG,13
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\13\islet 4.lsm,0.2304371066605884,STZ-AFG,13
